Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Payment_Date,Amount_Billed,Discount,Amount_Received,Payment_Method,Salesperson_ID,Region,Is_Duplicate,Is_Leaked,Leakage_Type
INV03981,CUST0011,2023-06-02,2023-07-17,2023-07-16,15923,0.0,15923.0,Cash,SP018,North,0,0,
INV03982,CUST0129,2023-06-29,2023-08-13,2023-08-11,16073,0.0,16073.0,UPI,SP010,East,0,0,
INV03983,CUST0016,2023-11-25,2023-12-10,2023-12-06,37969,0.0,37969.0,Bank Transfer,SP015,South,0,0,
INV03984,CUST0103,2023-09-19,2023-10-04,2023-10-01,43176,0.0,43176.0,Card,SP007,West,0,0,
INV03985,CUST0194,2023-12-16,2024-01-15,2024-01-12,16924,846.2,16077.8,Card,SP003,South,0,0,
INV03986,CUST0177,2023-01-22,2023-02-21,2023-02-19,18820,0.0,18820.0,Card,SP019,South,0,0,
INV03987,CUST0054,2023-08-20,2023-09-19,2023-09-19,35796,0.0,35796.0,UPI,SP001,East,0,0,
INV03988,CUST0140,2023-10-15,2023-11-14,2023-11-25,23062,0.0,23062.0,UPI,SP012,East,0,0,
INV03989,CUST0116,2023-09-26,2023-11-10,2023-11-17,28136,0.0,28136.0,UPI,SP011,West,0,0,
INV03990,CUST0097,2023-01-27,2023-02-11,2023-02-11,30123,0.0,30123.0,Card,SP019,South,0,0,
INV03991,CUST0092,2023-07-29,2023-08-28,2023-08-31,7197,0.0,7197.0,UPI,SP013,East,0,0,
INV03992,CUST0064,2023-12-19,2024-01-18,2024-01-27,16004,0.0,16004.0,UPI,SP005,South,0,0,
INV03993,CUST0121,2023-01-05,2023-02-04,2023-01-31,8185,409.25,7775.75,Card,SP001,South,0,0,
INV03994,CUST0140,2023-06-19,2023-08-03,2023-07-31,22467,0.0,22467.0,Card,SP014,North,0,0,
INV03995,CUST0088,2023-06-16,2023-07-01,2023-06-28,21585,2158.5,19426.5,Bank Transfer,SP017,North,0,0,
INV03996,CUST0097,2023-07-07,2023-08-06,2023-08-06,29763,2976.3,26786.7,UPI,SP014,North,1,1,Duplicate
INV03997,CUST0009,2023-03-16,2023-03-31,2023-04-04,29805,0.0,29805.0,Card,SP011,South,0,0,
INV03998,CUST0086,2023-03-10,2023-04-24,2023-05-18,32946,8236.5,24709.5,Cash,SP014,East,0,0,
INV03999,CUST0011,2023-11-26,2023-12-26,2023-12-22,5115,0.0,5115.0,UPI,SP007,North,0,0,
INV04000,CUST0035,2023-09-16,2023-10-16,2023-10-30,29935,0.0,29935.0,UPI,SP009,South,0,0,
INV04001,CUST0125,2023-08-19,2023-09-18,2023-10-03,14610,730.5,13879.5,Card,SP005,North,0,0,
INV04002,CUST0068,2023-12-05,2024-01-19,2024-01-18,12550,0.0,12550.0,Cash,SP015,North,0,0,
INV04003,CUST0136,2023-03-29,2023-05-13,2023-05-13,43585,0.0,41639.37,Cash,SP007,North,0,1,Underpayment
INV04004,CUST0148,2023-07-06,2023-08-05,2023-08-25,15457,0.0,15457.0,UPI,SP014,West,0,0,
INV04005,CUST0103,2023-12-15,2024-01-14,2024-02-01,22171,0.0,22171.0,UPI,SP019,South,0,0,
INV04006,CUST0045,2023-01-14,2023-02-28,2023-03-26,19202,0.0,19202.0,Cash,SP020,West,0,0,
INV04007,CUST0196,2023-04-05,2023-05-05,2023-05-03,18336,0.0,18336.0,Cash,SP004,South,0,0,
INV04008,CUST0197,2023-12-07,2024-01-06,2024-01-06,21967,5720.42,16246.58,Card,SP005,West,0,1,Over-discount
INV04009,CUST0032,2023-03-16,2023-04-15,2023-04-12,12699,0.0,12699.0,Bank Transfer,SP001,West,0,0,
INV04010,CUST0142,2023-12-06,2024-01-20,2024-01-17,8550,0.0,8550.0,UPI,SP013,East,0,0,
INV04011,CUST0199,2023-06-16,2023-07-31,2023-07-29,31592,0.0,31592.0,Bank Transfer,SP010,South,0,0,
INV04012,CUST0152,2023-02-07,2023-03-24,2023-03-24,9558,0.0,9558.0,UPI,SP017,West,1,1,Duplicate
INV04013,CUST0053,2023-07-12,2023-08-26,2023-08-22,40065,0.0,40065.0,Card,SP012,South,0,0,
INV04014,CUST0188,2023-02-12,2023-02-27,2023-03-12,26891,0.0,26891.0,Card,SP010,West,0,0,
INV04015,CUST0116,2023-02-13,2023-02-28,2023-02-28,39693,3969.3,35723.7,UPI,SP008,North,1,1,Duplicate
INV04016,CUST0155,2023-11-10,2023-11-25,2023-11-28,14630,0.0,14630.0,UPI,SP012,South,0,0,
INV04017,CUST0132,2023-09-03,2023-10-18,2023-10-30,19601,0.0,19601.0,UPI,SP006,South,0,0,
INV04018,CUST0102,2023-11-23,2023-12-08,2023-12-04,27098,0.0,27098.0,Cash,SP006,North,0,0,
INV04019,CUST0068,2023-06-16,2023-07-01,2023-06-28,41393,0.0,41393.0,Bank Transfer,SP008,North,0,0,
INV04020,CUST0157,2023-12-18,2024-01-02,2024-01-01,37124,9281.0,27843.0,Cash,SP015,West,0,0,
INV04021,CUST0035,2023-10-24,2023-11-08,2023-11-08,40677,0.0,40677.0,Cash,SP003,North,0,0,
INV04022,CUST0015,2023-05-13,2023-06-27,2023-07-06,7766,0.0,7766.0,Card,SP019,East,0,0,
INV04023,CUST0026,2023-01-11,2023-02-25,2023-02-21,25221,0.0,25221.0,Bank Transfer,SP009,East,0,0,
INV04024,CUST0200,2023-04-06,2023-04-21,2023-04-20,17282,0.0,17282.0,UPI,SP002,West,0,0,
INV04025,CUST0183,2023-12-10,2024-01-24,2024-01-20,12655,0.0,12655.0,UPI,SP005,South,0,0,
INV04026,CUST0193,2023-10-21,2023-11-20,2023-11-27,11880,2376.0,9504.0,Card,SP001,West,0,0,
INV04027,CUST0039,2023-08-14,2023-09-28,2023-09-28,8722,1828.39,6893.61,Cash,SP019,West,0,1,Over-discount
INV04028,CUST0053,2023-05-03,2023-05-18,2023-05-14,27101,1355.05,25745.95,Cash,SP003,West,0,0,
INV04029,CUST0077,2023-08-29,2023-09-13,2023-09-11,41288,0.0,41288.0,Cash,SP001,East,0,0,
INV04030,CUST0178,2023-07-02,2023-08-16,2023-08-12,7014,0.0,7014.0,Bank Transfer,SP006,West,0,0,
INV04031,CUST0026,2023-02-05,2023-02-20,2023-02-18,42460,0.0,42460.0,UPI,SP002,South,0,0,
INV04032,CUST0079,2023-07-03,2023-08-02,2023-08-23,23018,4603.6,18414.4,Card,SP004,West,0,0,
INV04033,CUST0056,2023-05-02,2023-05-17,2023-05-15,25030,0.0,25030.0,UPI,SP005,West,0,0,
INV04034,CUST0115,2023-03-21,2023-05-05,2023-05-18,14705,0.0,14705.0,Bank Transfer,SP002,South,0,0,
INV04035,CUST0200,2023-12-14,2023-12-29,2023-12-29,45358,0.0,45358.0,Cash,SP008,West,0,0,
INV04036,CUST0107,2023-10-27,2023-12-11,2023-12-07,26283,0.0,26283.0,UPI,SP019,East,0,0,
INV04037,CUST0051,2023-08-21,2023-09-20,2023-09-16,46113,0.0,46113.0,UPI,SP001,East,0,0,
INV04038,CUST0120,2023-02-14,2023-03-16,2023-03-16,16766,0.0,16766.0,Cash,SP001,North,1,1,Duplicate
INV04039,CUST0025,2023-02-09,2023-03-11,2023-03-17,10301,0.0,10301.0,Bank Transfer,SP011,North,0,0,
INV04040,CUST0007,2023-12-22,2024-01-21,2024-01-21,21803,0.0,21803.0,Card,SP003,South,0,0,
INV04041,CUST0193,2023-01-30,2023-02-14,2023-02-14,20164,0.0,20164.0,Card,SP006,South,0,0,
INV04042,CUST0024,2023-01-04,2023-01-19,2023-02-11,45245,2262.25,42982.75,Card,SP019,North,0,0,
INV04043,CUST0191,2023-04-02,2023-05-17,2023-06-08,36977,0.0,36977.0,UPI,SP013,West,0,0,
INV04044,CUST0037,2023-02-13,2023-02-28,2023-02-28,41019,0.0,41019.0,UPI,SP009,East,0,0,
INV04045,CUST0182,2023-02-24,2023-03-26,2023-03-24,14916,0.0,14916.0,Card,SP004,West,0,0,
INV04046,CUST0029,2023-10-04,2023-11-18,2023-11-18,22985,0.0,22985.0,UPI,SP016,North,0,0,
INV04047,CUST0117,2023-02-12,2023-03-14,2023-03-12,10480,0.0,10480.0,Bank Transfer,SP014,North,0,0,
INV04048,CUST0038,2023-09-07,2023-09-22,2023-10-03,44761,4476.1,40284.9,Cash,SP005,South,0,0,
INV04049,CUST0093,2023-02-03,2023-02-18,2023-02-18,5826,0.0,4155.32,Card,SP001,South,0,1,Underpayment
INV04050,CUST0088,2023-07-23,2023-08-07,2023-08-07,10136,0.0,8354.22,Cash,SP003,South,0,1,Underpayment
INV04051,CUST0188,2023-09-29,2023-11-13,2023-11-12,21406,0.0,21406.0,UPI,SP019,East,0,0,
INV04052,CUST0079,2023-04-14,2023-05-29,2023-06-18,39173,5875.95,33297.05,Card,SP006,West,0,0,
INV04053,CUST0158,2023-03-12,2023-03-27,2023-03-25,46411,0.0,46411.0,Bank Transfer,SP014,East,0,0,
INV04054,CUST0081,2023-04-17,2023-05-02,2023-05-02,39451,0.0,39451.0,Bank Transfer,SP016,West,0,0,
INV04055,CUST0021,2023-08-14,2023-09-28,2023-09-28,33401,0.0,32462.7,Cash,SP018,North,0,1,Underpayment
INV04056,CUST0174,2023-01-08,2023-01-23,2023-01-25,18146,0.0,18146.0,Cash,SP012,East,0,0,
INV04057,CUST0029,2023-04-05,2023-05-05,2023-05-05,45149,0.0,45149.0,Bank Transfer,SP004,North,0,0,
INV04058,CUST0148,2023-04-10,2023-05-25,2023-05-26,28682,0.0,28682.0,Cash,SP018,North,0,0,
INV04059,CUST0044,2023-04-16,2023-05-16,2023-06-01,20925,0.0,20925.0,Card,SP010,West,0,0,
INV04060,CUST0066,2023-12-26,2024-01-25,2024-01-22,35125,0.0,35125.0,Card,SP017,West,0,0,
INV04061,CUST0033,2023-02-03,2023-02-18,2023-02-16,22864,3429.6,19434.4,Card,SP002,North,0,0,
INV04062,CUST0129,2023-12-18,2024-02-01,2024-01-31,23069,0.0,23069.0,Cash,SP015,East,0,0,
INV04063,CUST0007,2023-07-07,2023-08-21,2023-08-21,40550,0.0,38858.48,Bank Transfer,SP015,North,0,1,Underpayment
INV04064,CUST0145,2023-04-08,2023-04-23,2023-05-22,14483,0.0,14483.0,UPI,SP016,East,0,0,
INV04065,CUST0159,2023-06-21,2023-08-05,2023-08-05,21092,0.0,21092.0,UPI,SP014,East,0,0,
INV04066,CUST0012,2023-05-13,2023-05-28,2023-05-27,37236,0.0,37236.0,Bank Transfer,SP013,South,0,0,
INV04067,CUST0051,2023-11-02,2023-12-02,2023-12-02,38622,1931.1,33918.22,Cash,SP018,East,0,1,Underpayment
INV04068,CUST0131,2023-03-30,2023-04-29,2023-04-25,35922,0.0,35922.0,Card,SP002,South,0,0,
INV04069,CUST0031,2023-05-17,2023-06-01,2023-05-30,27516,5503.2,22012.8,Card,SP011,East,0,0,
INV04070,CUST0111,2023-02-12,2023-02-27,2023-03-04,21150,0.0,21150.0,UPI,SP006,North,0,0,
INV04071,CUST0043,2023-06-11,2023-06-26,2023-06-22,34292,0.0,34292.0,Card,SP005,North,0,0,
INV04072,CUST0092,2023-09-30,2023-10-30,2023-10-26,44718,0.0,44718.0,Bank Transfer,SP007,North,0,0,
INV04073,CUST0016,2023-06-27,2023-07-12,2023-07-14,17777,0.0,17777.0,Card,SP008,East,0,0,
INV04074,CUST0191,2023-02-28,2023-04-14,2023-04-16,9714,0.0,9714.0,Card,SP008,North,0,0,
INV04075,CUST0157,2023-10-22,2023-11-06,2023-11-06,22658,0.0,22658.0,UPI,SP004,East,1,1,Duplicate
INV04076,CUST0031,2023-06-29,2023-07-29,2023-07-29,16491,0.0,16491.0,UPI,SP019,North,0,0,
INV04077,CUST0099,2023-11-23,2024-01-07,2024-01-03,26657,0.0,26657.0,Bank Transfer,SP008,South,0,0,
INV04078,CUST0176,2023-05-17,2023-06-16,,49917,2495.85,0.0,Card,SP019,West,0,1,Missing Payment
INV04079,CUST0190,2023-03-04,2023-04-18,,46571,0.0,0.0,UPI,SP013,North,0,1,Missing Payment
INV04080,CUST0139,2023-03-15,2023-04-29,2023-04-26,26021,0.0,26021.0,Cash,SP018,North,0,0,
INV04081,CUST0141,2023-04-28,2023-05-28,2023-05-28,23640,0.0,21161.15,Cash,SP013,South,0,1,Underpayment
INV04082,CUST0011,2023-11-12,2023-11-27,,15683,0.0,0.0,Cash,SP008,South,0,1,Missing Payment
INV04083,CUST0112,2023-05-16,2023-05-31,2023-05-30,25337,0.0,25337.0,Bank Transfer,SP015,North,0,0,
INV04084,CUST0025,2023-03-11,2023-04-25,2023-05-14,36460,0.0,36460.0,Cash,SP003,East,0,0,
INV04085,CUST0178,2023-01-17,2023-02-16,2023-02-16,23485,0.0,23485.0,Bank Transfer,SP019,East,0,0,
INV04086,CUST0039,2023-05-24,2023-06-08,2023-06-10,29660,0.0,29660.0,Cash,SP001,North,0,0,
INV04087,CUST0093,2023-10-31,2023-11-15,2023-11-12,32675,0.0,32675.0,Bank Transfer,SP009,West,0,0,
INV04088,CUST0106,2023-12-12,2023-12-27,2023-12-27,36230,12850.83,23379.17,Cash,SP013,East,0,1,Over-discount
INV04089,CUST0073,2023-05-12,2023-06-26,2023-07-01,25008,0.0,25008.0,Cash,SP013,West,0,0,
INV04090,CUST0114,2023-02-16,2023-03-03,2023-02-27,9225,0.0,9225.0,UPI,SP004,North,0,0,
INV04091,CUST0141,2023-01-28,2023-02-12,2023-02-28,48342,0.0,48342.0,UPI,SP005,North,0,0,
INV04092,CUST0177,2023-07-28,2023-09-11,2023-09-11,12504,625.2,11878.8,Bank Transfer,SP008,West,0,0,
INV04093,CUST0153,2023-12-11,2024-01-10,2024-01-10,29193,6527.48,22665.52,Bank Transfer,SP013,South,0,1,Over-discount
INV04094,CUST0009,2023-05-25,2023-07-09,2023-07-05,42278,0.0,42278.0,UPI,SP016,East,0,0,
INV04095,CUST0177,2023-03-05,2023-04-04,2023-04-04,22565,0.0,22565.0,Card,SP008,East,0,0,
INV04096,CUST0164,2023-02-25,2023-03-12,2023-03-08,49378,0.0,49378.0,Cash,SP006,South,0,0,
INV04097,CUST0089,2023-01-19,2023-02-18,2023-02-18,13678,0.0,13678.0,UPI,SP010,North,1,1,Duplicate
INV04098,CUST0041,2023-02-16,2023-04-02,2023-03-30,23638,0.0,23638.0,Bank Transfer,SP018,East,0,0,
INV04099,CUST0028,2023-05-08,2023-06-22,2023-06-19,28224,0.0,28224.0,Card,SP003,South,0,0,
INV04100,CUST0162,2023-04-13,2023-05-13,2023-05-30,12398,0.0,12398.0,UPI,SP010,West,0,0,
INV04101,CUST0030,2023-04-22,2023-05-07,2023-06-02,18627,0.0,18627.0,Card,SP020,South,0,0,
INV04102,CUST0057,2023-11-23,2023-12-08,2023-12-08,20099,0.0,17470.17,Card,SP014,North,0,1,Underpayment
INV04103,CUST0014,2023-01-31,2023-02-15,2023-02-23,15773,0.0,15773.0,Bank Transfer,SP017,South,0,0,
INV04104,CUST0118,2023-12-20,2024-01-04,2023-12-31,18861,0.0,18861.0,UPI,SP006,South,0,0,
INV04105,CUST0033,2023-07-19,2023-09-02,2023-09-02,18706,0.0,18706.0,Card,SP003,East,0,0,
INV04106,CUST0023,2023-06-26,2023-07-11,2023-07-11,22813,4927.9,17885.1,Cash,SP018,East,0,1,Over-discount
INV04107,CUST0003,2023-07-18,2023-08-17,2023-09-13,44612,11153.0,33459.0,Card,SP014,East,0,0,
INV04108,CUST0058,2023-04-06,2023-05-21,2023-05-17,24807,0.0,24807.0,Cash,SP013,North,0,0,
INV04109,CUST0079,2023-05-19,2023-07-03,2023-07-03,33783,9920.76,23862.239999999998,Bank Transfer,SP015,West,0,1,Over-discount
INV04110,CUST0057,2023-12-03,2024-01-17,2024-02-12,22545,0.0,22545.0,Card,SP001,North,0,0,
INV04111,CUST0160,2023-01-03,2023-01-18,2023-01-18,27074,0.0,25019.6,Bank Transfer,SP001,East,0,1,Underpayment
INV04112,CUST0128,2023-07-20,2023-09-03,2023-08-31,23773,0.0,23773.0,Bank Transfer,SP010,West,0,0,
INV04113,CUST0039,2023-03-14,2023-04-13,2023-04-18,47986,0.0,47986.0,Cash,SP018,West,0,0,
INV04114,CUST0022,2023-03-09,2023-04-08,2023-04-08,27625,4143.75,23481.25,Bank Transfer,SP006,East,0,0,
INV04115,CUST0194,2023-09-04,2023-09-19,2023-10-18,19959,4989.75,14969.25,Bank Transfer,SP015,South,0,0,
INV04116,CUST0101,2023-03-26,2023-04-25,2023-04-21,44606,0.0,44606.0,Card,SP014,West,0,0,
INV04117,CUST0090,2023-11-02,2023-12-17,2023-12-16,37743,0.0,37743.0,Bank Transfer,SP005,East,0,0,
INV04118,CUST0020,2023-08-24,2023-10-08,2023-10-08,16554,6329.2,10224.8,Card,SP018,West,0,1,Over-discount
INV04119,CUST0131,2023-01-30,2023-03-01,2023-03-14,35083,0.0,35083.0,Cash,SP016,West,0,0,
INV04120,CUST0021,2023-03-15,2023-04-29,2023-05-27,32702,0.0,32702.0,UPI,SP007,East,0,0,
INV04121,CUST0004,2023-01-22,2023-02-06,2023-02-02,36147,0.0,36147.0,UPI,SP017,East,0,0,
INV04122,CUST0129,2023-01-03,2023-02-17,2023-02-13,28039,0.0,28039.0,Cash,SP005,South,0,0,
INV04123,CUST0061,2023-02-28,2023-03-30,2023-03-28,22626,2262.6,20363.4,Bank Transfer,SP010,North,0,0,
INV04124,CUST0079,2023-05-19,2023-07-03,2023-06-30,19413,2911.95,16501.05,Card,SP018,South,0,0,
INV04125,CUST0029,2023-07-05,2023-07-20,2023-07-20,36864,0.0,35536.55,Cash,SP014,East,0,1,Underpayment
INV04126,CUST0155,2023-12-24,2024-02-07,2024-02-07,21624,4774.11,16849.89,Bank Transfer,SP012,East,0,1,Over-discount
INV04127,CUST0148,2023-10-04,2023-10-19,2023-10-16,9447,0.0,9447.0,Card,SP009,East,0,0,
INV04128,CUST0165,2023-08-30,2023-09-14,2023-09-14,29718,0.0,29718.0,UPI,SP020,West,0,0,
INV04129,CUST0199,2023-03-03,2023-03-18,2023-03-18,35262,10144.24,25117.760000000002,UPI,SP017,South,0,1,Over-discount
INV04130,CUST0119,2023-10-17,2023-11-01,2023-11-01,48273,0.0,48273.0,Card,SP008,East,1,1,Duplicate
INV04131,CUST0058,2023-01-03,2023-02-02,2023-02-01,19776,0.0,19776.0,Cash,SP017,South,0,0,
INV04132,CUST0186,2023-12-01,2023-12-16,2024-01-08,47383,0.0,47383.0,Cash,SP019,West,0,0,
INV04133,CUST0138,2023-09-30,2023-10-15,2023-10-15,29289,0.0,29289.0,Card,SP009,North,0,0,
INV04134,CUST0089,2023-09-21,2023-10-06,2023-10-06,26873,0.0,24719.489999999998,UPI,SP006,North,0,1,Underpayment
INV04135,CUST0042,2023-02-09,2023-03-11,2023-03-08,26113,2611.3,23501.7,Bank Transfer,SP009,North,0,0,
INV04136,CUST0186,2023-03-18,2023-04-02,2023-03-31,12854,0.0,12854.0,UPI,SP004,West,0,0,
INV04137,CUST0014,2023-11-24,2023-12-24,2023-12-29,48466,9693.2,38772.8,Card,SP001,South,0,0,
INV04138,CUST0128,2023-03-12,2023-03-27,2023-03-28,46717,0.0,46717.0,Card,SP002,North,0,0,
INV04139,CUST0052,2023-01-01,2023-01-16,2023-01-15,21565,0.0,21565.0,Bank Transfer,SP004,West,0,0,
INV04140,CUST0141,2023-10-24,2023-12-08,2023-12-08,47759,0.0,47759.0,UPI,SP003,North,0,0,
INV04141,CUST0071,2023-12-18,2024-01-02,2024-01-02,14176,0.0,14176.0,Bank Transfer,SP010,West,0,0,
INV04142,CUST0030,2023-08-22,2023-09-06,2023-09-03,23599,0.0,23599.0,Card,SP004,West,0,0,
INV04143,CUST0196,2023-07-09,2023-08-23,2023-08-23,16896,0.0,16896.0,Card,SP002,North,1,1,Duplicate
INV04144,CUST0162,2023-07-04,2023-08-03,,7270,0.0,0.0,Cash,SP020,North,0,1,Missing Payment
INV04145,CUST0185,2023-10-29,2023-12-13,2023-12-13,30587,0.0,30587.0,UPI,SP019,East,0,0,
INV04146,CUST0163,2023-03-03,2023-04-02,2023-04-14,26304,5260.8,21043.2,Cash,SP012,North,0,0,
INV04147,CUST0161,2023-05-13,2023-05-28,2023-05-28,38756,0.0,38756.0,Bank Transfer,SP015,East,0,0,
INV04148,CUST0058,2023-01-30,2023-03-01,2023-03-17,11088,2217.6,8870.4,Bank Transfer,SP004,North,0,0,
INV04149,CUST0121,2023-12-06,2023-12-21,2023-12-21,21220,0.0,21220.0,Card,SP017,North,0,0,
INV04150,CUST0121,2023-01-28,2023-02-12,2023-02-10,44396,6659.4,37736.6,UPI,SP008,West,0,0,
INV04151,CUST0029,2023-04-02,2023-05-02,2023-05-02,43738,16914.86,26823.14,Card,SP001,North,0,1,Over-discount
INV04152,CUST0200,2023-06-27,2023-08-11,2023-08-10,47312,0.0,47312.0,Bank Transfer,SP005,South,0,0,
INV04153,CUST0174,2023-05-04,2023-06-18,2023-06-15,12824,0.0,12824.0,Card,SP009,West,0,0,
INV04154,CUST0126,2023-11-04,2023-11-19,2023-12-08,13614,0.0,13614.0,Bank Transfer,SP016,East,0,0,
INV04155,CUST0059,2023-07-31,2023-08-15,2023-08-14,14615,0.0,14615.0,Card,SP018,North,0,0,
INV04156,CUST0002,2023-11-03,2023-11-18,2023-12-07,48882,0.0,48882.0,UPI,SP018,East,0,0,
INV04157,CUST0091,2023-12-06,2024-01-05,2024-01-03,20977,0.0,20977.0,UPI,SP001,South,0,0,
INV04158,CUST0167,2023-11-19,2023-12-19,2023-12-19,32431,0.0,32431.0,Cash,SP007,South,0,0,
INV04159,CUST0055,2023-10-07,2023-11-06,2023-11-04,48937,0.0,48937.0,Bank Transfer,SP004,West,0,0,
INV04160,CUST0150,2023-10-19,2023-11-03,2023-11-03,7366,1104.9,6261.1,Card,SP018,East,0,0,
INV04161,CUST0117,2023-08-17,2023-09-16,2023-09-15,30568,0.0,30568.0,Card,SP001,West,0,0,
INV04162,CUST0114,2023-07-08,2023-08-22,2023-08-22,28076,7019.0,21057.0,Cash,SP003,West,1,1,Duplicate
INV04163,CUST0159,2023-10-21,2023-12-05,2023-12-05,27759,0.0,27759.0,Bank Transfer,SP019,East,1,1,Duplicate
INV04164,CUST0179,2023-09-02,2023-10-17,2023-10-15,36408,0.0,36408.0,UPI,SP011,North,0,0,
INV04165,CUST0189,2023-10-14,2023-10-29,2023-11-05,38043,5706.45,32336.55,Cash,SP005,West,0,0,
INV04166,CUST0019,2023-04-01,2023-04-16,2023-05-01,38132,5719.8,32412.2,UPI,SP007,South,0,0,
INV04167,CUST0094,2023-03-19,2023-04-03,2023-04-22,35736,0.0,35736.0,Cash,SP006,East,0,0,
INV04168,CUST0055,2023-07-29,2023-09-12,2023-09-11,13861,0.0,13861.0,UPI,SP020,South,0,0,
INV04169,CUST0148,2023-12-24,2024-01-08,2024-01-08,28903,0.0,27038.48,Cash,SP017,North,0,1,Underpayment
INV04170,CUST0057,2023-01-10,2023-01-25,2023-01-21,23784,0.0,23784.0,Cash,SP004,West,0,0,
INV04171,CUST0154,2023-11-29,2023-12-14,2023-12-14,46010,0.0,43428.78,Cash,SP008,North,0,1,Underpayment
INV04172,CUST0038,2023-09-15,2023-09-30,2023-09-27,5153,0.0,5153.0,UPI,SP013,West,0,0,
INV04173,CUST0185,2023-06-12,2023-07-12,,5970,0.0,0.0,Card,SP010,West,0,1,Missing Payment
INV04174,CUST0183,2023-06-26,2023-07-11,2023-07-07,19450,0.0,19450.0,Cash,SP008,East,0,0,
INV04175,CUST0141,2023-08-29,2023-09-13,2023-09-09,33794,0.0,33794.0,UPI,SP011,North,0,0,
INV04176,CUST0031,2023-01-16,2023-02-15,2023-02-15,24845,0.0,24845.0,Card,SP009,South,0,0,
INV04177,CUST0126,2023-04-24,2023-06-08,2023-06-08,29812,0.0,29812.0,Card,SP004,East,0,0,
INV04178,CUST0121,2023-06-14,2023-06-29,2023-06-29,40092,8018.4,32073.6,Cash,SP011,North,0,0,
INV04179,CUST0036,2023-05-21,2023-07-05,2023-07-12,30261,0.0,30261.0,Card,SP016,East,0,0,
INV04180,CUST0026,2023-02-20,2023-03-07,2023-03-04,27006,0.0,27006.0,Cash,SP019,West,0,0,
INV04181,CUST0130,2023-11-14,2023-11-29,2023-11-26,47649,0.0,47649.0,Cash,SP009,South,0,0,
INV04182,CUST0097,2023-03-22,2023-05-06,2023-05-20,33325,0.0,33325.0,Card,SP006,South,0,0,
INV04183,CUST0188,2023-12-23,2024-01-22,2024-01-22,35178,0.0,35178.0,Bank Transfer,SP010,East,1,1,Duplicate
INV04184,CUST0112,2023-03-20,2023-05-04,2023-05-17,5193,0.0,5193.0,Cash,SP014,West,0,0,
INV04185,CUST0120,2023-04-17,2023-05-02,2023-05-02,36760,0.0,34601.39,Cash,SP003,West,0,1,Underpayment
INV04186,CUST0027,2023-09-04,2023-09-19,2023-09-19,43613,0.0,40729.43,Bank Transfer,SP002,West,0,1,Underpayment
INV04187,CUST0032,2023-03-22,2023-04-21,2023-04-20,28581,0.0,28581.0,Cash,SP016,South,0,0,
INV04188,CUST0124,2023-04-09,2023-05-24,2023-06-21,48969,0.0,48969.0,UPI,SP007,North,0,0,
INV04189,CUST0125,2023-03-30,2023-04-29,2023-05-13,23934,0.0,23934.0,Bank Transfer,SP017,North,0,0,
INV04190,CUST0199,2023-07-11,2023-07-26,2023-08-16,23214,0.0,23214.0,Cash,SP003,East,0,0,
INV04191,CUST0129,2023-06-18,2023-07-18,2023-07-18,44687,0.0,44687.0,Card,SP006,West,0,0,
INV04192,CUST0013,2023-12-01,2023-12-16,2024-01-03,36619,0.0,36619.0,Bank Transfer,SP011,East,0,0,
INV04193,CUST0198,2023-05-31,2023-06-30,2023-06-30,38596,0.0,38596.0,Card,SP005,West,0,0,
INV04194,CUST0048,2023-01-22,2023-03-08,2023-03-08,37655,11471.16,26183.84,Cash,SP002,West,0,1,Over-discount
INV04195,CUST0107,2023-10-25,2023-11-24,2023-11-22,11785,0.0,11785.0,Bank Transfer,SP001,West,0,0,
INV04196,CUST0168,2023-01-15,2023-02-14,2023-02-14,11918,0.0,11918.0,Bank Transfer,SP005,West,0,0,
INV04197,CUST0018,2023-05-14,2023-06-28,2023-06-25,9599,0.0,9599.0,Cash,SP007,West,0,0,
INV04198,CUST0122,2023-05-06,2023-06-05,2023-07-02,42459,0.0,42459.0,Bank Transfer,SP012,South,0,0,
INV04199,CUST0056,2023-09-20,2023-11-04,2023-11-03,32559,4883.85,27675.15,Card,SP020,North,0,0,
INV04200,CUST0105,2023-11-02,2023-12-17,2023-12-22,38297,9574.25,28722.75,UPI,SP009,West,0,0,
INV04201,CUST0152,2023-12-06,2024-01-20,2024-01-20,11495,574.75,10920.25,Bank Transfer,SP002,East,0,0,
INV04202,CUST0200,2023-06-27,2023-07-27,2023-07-24,25428,0.0,25428.0,Cash,SP001,East,0,0,
INV04203,CUST0007,2023-10-25,2023-12-09,2023-12-08,34228,0.0,34228.0,Bank Transfer,SP016,South,0,0,
INV04204,CUST0148,2023-02-07,2023-03-09,2023-03-31,47592,0.0,47592.0,UPI,SP011,West,0,0,
INV04205,CUST0110,2023-02-13,2023-03-15,2023-04-07,30094,0.0,30094.0,Cash,SP007,East,0,0,
INV04206,CUST0106,2023-03-30,2023-04-29,2023-05-28,9715,0.0,9715.0,Card,SP017,West,0,0,
INV04207,CUST0128,2023-05-18,2023-07-02,2023-07-01,43458,0.0,43458.0,Cash,SP009,South,0,0,
INV04208,CUST0112,2023-01-08,2023-01-23,2023-01-24,22383,4476.6,17906.4,UPI,SP008,East,0,0,
INV04209,CUST0038,2023-12-26,2024-01-10,2024-01-30,11090,0.0,11090.0,Bank Transfer,SP013,South,0,0,
